,movie_id,title,cast,director,editor,production_design,art_direction,costume_design,original_music_composer,director_of_photography
2724,613,Downfall,"Bruno Ganz,Alexandra Maria Lara,Corinna Harfouch,Ulrich Matthes,Juliane Köhler,Heino Ferch,Christian Berkel,Thomas Kretschmann,Ulrich Noethen,Birgit Minichmayr,Rolf Kanies,Justus von Dohnányi,Michael Mendl,André Hennicke,Christian Redl,Götz Otto,Thomas Limpinsel,Thomas Thieme,Donevan Gunia,Matthias Habich,Alexander Held,Devid Striesow,Dieter Mann,Bettina Redlich,Heinrich Schmieder,Anna Thalbach,Dietrich Hollinderbäumer,Ulrike Krumbiegel,Karl Kranzkowski,Thorsten Krohn,Jürgen Tonkel,Fabian Busch,Christian Hoening,Dirk Borchardt,Elizaveta Boyarskaya,Michael Brandner,Igor Bubenchikov,Martin Butzke,Dmitriy BykovskiyRomashov,Mathias Gnädinger,Bohdan Graczyk,Norbert Heckner,Enno Hesse,Julia Jentsch,Michael Kind,Elisabeth von Koch,Konstantin Lukashov,Stefan Mehren,Katerina Poladjan,Oleg Popov,Tanja Schleiff,Christian Schmidt,August Schmölzer,Jurij Schrader,Maria Semenova,Igor Sergeev,KlausJürgen Steinmann,Oliver Stritzel,Veit Stübner,Vsevolod Tsurilo,Henning Peker,Dieter Rupp",Oliver Hirschbiegel,Hans Funck,Bernd Lepel,Elena Zhukova,Claudia Bobsin,Stephan Zacharias,Rainer Klausmann
2725,1913,The Sea Inside,"Javier Bardem,Belén Rueda,Lola Dueñas,Joan Dalmau,Josep Maria Pou,Mabel Rivera,Celso Bugallo,Clara Segura,Alberto Jiménez,Tamar Novas,Alberto Amarilla,Francesc Garrido,Andrea Occhipinti,Federico Pérez Rey,Nicolás Fernández Luna,Xosé Manuel Olveira ,César Cambeiro,Xosé Manuel Esperante,Adolfo Obregón,Julio Jordán,Marta Larralde,Jordi Ballester",Alejandro Amenábar,Alejandro Amenábar,Benjamín Fernández,Benjamín Fernández,Sonia Grande,Alejandro Amenábar,Javier Aguirresarobe
2726,97370,Under the Skin,"Scarlett Johansson,Kryštof Hádek,Paul Brannigan,Michael Moreland,Scott Dymond,Jeremy McWilliams,Lynsey Taylor Mackay,Dougie McConnell,Kevin McAlinden,D Meade,Andrew Gorman,Joe Szula,Roy Armstrong,Alison Chand,Ben Mills,Oscar Mills,Lee Fanning,Marius Bincu,Stephen Horn,Adam Pearson,May Mewes,Gerry Goodfellow,Dave Acton,Jessica Mance",Jonathan Glazer,Paul Watts,Chris Oddy,Martin McNee,Stephen Noble,Mica Levi,Daniel Landin
2727,801,"Good Morning, Vietnam","Robin Williams,Forest Whitaker,Tung Thanh Tran,Chintara Sukapatana,Bruno Kirby,Robert Wuhl,J T Walsh,Noble Willingham,Richard Edson,Juney Smith,Richard Portnow,Cu Ba Nguyen,Dan Stanton,Don Stanton,Floyd Vivino",Barry Levinson,Stu Linder,Roy Walker,Steve Spence,Keith Denny,Alex North,Peter Sova
2728,70829,The Last Godfather,"Harvey Keitel,Jason Mewes,Blake Clark,Jon Polito,Paul Hipp,Michael Rispoli,Jocelin Donahue,Logan Shea,Jack Kehler,Debra Mooney,John Pinette,Stephanie Danielson,Michelle Maniscalco,Shim HyungRae,Matthew J Cates",Shim Hyung-Rae,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2729,54518,Justin Bieber Never Say Never,"Justin Bieber,Miley Cyrus,Usher Raymond,Jaden Smith,Sean Kingston",Jon M. Chu,Unknown,Unknown,Unknown,Kurt and Bart,Unknown,Unknown
2730,44214,Black Swan,"Natalie Portman,Mila Kunis,Vincent Cassel,Barbara Hershey,Winona Ryder,Benjamin Millepied,Ksenia Solo,Kristina Anapau,Janet Montgomery,Sebastian Stan,Toby Hemingway,Sergio Torrado,Mark Margolis,Tina Sloan,Abraham Aronofsky,Charlotte Aronofsky,Marcia Jean Kurtz,Shaun OHagan,Chris Gartin,Deborah Offner,Stanley B Herman,Adriene Couvillion,Sarah Hay,Leslie Lyles,John Epperson,Patrick Heusinger,Anne Bergstedt Jordanova,Daralina Komar,Tim Lacatena",Darren Aronofsky,Andrew Weisblum,Thérèse DePrez,David Stein,Amy Westcott,Clint Mansell,Matthew Libatique
2731,240,The Godfather Part II,"Al Pacino,Robert Duvall,Diane Keaton,Robert De Niro,John Cazale,Talia Shire,Lee Strasberg,Michael V Gazzo,G D Spradlin,Richard Bright,Francesca De Sapio,Oreste Baldini,Gastone Moschin,Giuseppe Sillato,Bruno Kirby,Frank Sivero,Morgana King,Marianna Hill,Leopoldo Trieste,Dominic Chianese,Fay Spain,Harry Dean Stanton,Danny Aiello,Roger Corman,William Bowers,James Caan,Tom Rosqui,Amerigo Tot,Troy Donahue,John Aprea,Joe Spinell,Abe Vigoda,Tere Livrano,Gianni Russo,Maria Carta,Mario Cotone,Carmine Caridi,Carmine Foresta,Kathleen Beller,Ivonne Coll,Roman Coppola,Sofia Coppola,Sho Kosugi,James Gounaris,Nick Discenza,Joseph Medaglia,Joseph Della Sorte,Carmen Argenziano,Joe Lo Grippo,Ezio Flagello,Livio Giorgi,Saveria Mazzola,Tito Alba,Johnny Naranjo,Elda Maida,Salvatore Po,Ignazio Pappalardo,Andrea Maugeri,Peter LaCorte,Vincent Coppola,Peter Donat,Tom Dahlgren,Phil Feldman,Joe De Nicola,Edward Van Sickle,Gabriella Belloni,Venancia Grangerard,GD Spradlin,Erica Yohn,Gary Kurtz,Connie Mason,Frank Pesce,Victor Pujols Faneyte,Julie Gregg,Larry Guardino,Buck Houghton,Richard Matheson,John Megna,Jay Rasumny,Filomena Spagnuolo,Julian Voloshin,Shô Kosugi,Roman Coppola,Italia Coppola",Francis Ford Coppola,Barry Malkin,Dean Tavoularis,Angelo P. Graham,George Newman,Carmine Coppola,Gordon Willis
2732,9816,Save the Last Dance,"Julia Stiles,Sean Patrick Thomas,Kerry Washington,Fredro Starr,Terry Kinney,Bianca Lawson,Vince Green,Garland Whitt,Elisabeth Oas,Artel Great,Cory Stewart,Jennifer Anglin,Dorothy Martin,Kim Tlusty,Felicia Fields,Ora Jones,Tab Baker,Kevin Reid,Andrew Rothenberg,Mekdes Bruk,Jerod Howard",Thomas Carter,Jeff Canavan,Paul Eads,Diane Hughes,Sandra Hernandez,Mark Isham,Robbie Greenberg
2733,10131,A Nightmare on Elm Street 4 The Dream Master,"Robert Englund,Tuesday Knight,Ken Sagoes,Rodney Eastman,Lisa Wilcox,Andras Jones,Danny Hassel,Brooke Theiss,Toy Newkirk,Nicholas Mele,Brooke Bundy,Hope Marie Carlton,Mickey Yablans,Linnea Quigley,Duane Davis,Jacquelyn Masche,Richard Garrison,John Beckman,Kristen Clayton,Jody Montana,Cheryl Richardson,Joie Magidow,Joanna Lipari,Wanda Bursey,Kisha Brackel,Pat ONeal,Robert Shaye,Renny Harlin,Jeff Levine",Renny Harlin,Michael N. Knue,Unknown,Unknown,Unknown,John Easdale,Steven Fierberg
2734,339984,Miracles from Heaven,"Jennifer Garner,Kylie Rogers,Martin Henderson,Brighton Sharbino,Courtney Fansler,Queen Latifah,Eugenio Derbez,Kelly Collins Lintz,John Carroll Lynch,Brandon Spink,Rhoda Griffis,Erica McGee,Wayne Pére,Bruce Altman,Hannah Alligood,Zach Sale,Gwen Waymon,Kenny Alfonso,Gregory Alan Williams,Kevin Sizemore,Judd Lormand,Christina Bach,Maia MossFife,Tara Lee,Barbara Vincent,Shea McHugh,Summer Parker,Morgan Burch,Sawyer Sharbino,Carla Shinall,Emerald Robinson,Bradley Bowen,Blake Sewell,Lindsey McCollough,Norma Alvarez,Suehyla ElAttar,Matt Mercurio,John Crow,JM Longoria,Scott Hunter,Preston Baker,Kevin Sizemore,Paul Andrew OConnor,Bryce Zentkovich,Sierra Cheyenne Sizemore,Karolina Kennedy Durrence,Kylie Fansler",Patricia Riggen,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2735,8859,"Dude, Wheres My Car","Ashton Kutcher,Seann William Scott,Kristy Swanson,Jennifer Garner,Marla Sokoloff,David Herman,Hal Sparks,Charlie OConnell,John TolesBey,Christian Middelthon,Dave Bannick,Turtle,Bob Clendenin,Mary Lynn Rajskub,Kevin Christy",Danny Leiner,Kimberly Ray,Charles William Breen,Chas. Butcher,Pamela Withers,David Kitay,Robert M. Stevens
2736,11967,Young Guns,"Emilio Estevez,Kiefer Sutherland,Lou Diamond Phillips,Charlie Sheen,Dermot Mulroney,Casey Siemaszko,Terence Stamp,Jack Palance,Terry OQuinn,Sharon Thomas Cain,Geoffrey Blake,Alice Carter,Brian Keith,Patrick Wayne,Thomas Callaway,Lisa Banes,Victor Izay,Danny Kamin,Tom Cruise",Christopher Cain,Jack Hofstra,Unknown,Unknown,Unknown,Unknown,Dean Semler
2737,239563,St Vincent,"Bill Murray,Melissa McCarthy,Naomi Watts,Jaeden Lieberher,Chris ODowd,Terrence Howard,Kimberly Quinn,Lenny Venito,Nate Corddry,Dario Barosso,Ann Dowd,Katharina Damm,Scott Adsit,Alyssa Ruland,Alexandra Fong,Greta Lee,Ron McLarty,Reg E Cathey,Deirdre OConnell,Melanie NichollsKing,Portia,MariaChristina Oliveras,Ray Iannicelli,Jeff Bowser,Frank Wood,Brenda Wehle,Orlagh Cassidy,Ron Bush",Theodore Melfi,Sarah Flack,Inbal Weinberg,Unknown,Unknown,Theodore Shapiro,John Lindley
2738,222899,About Last Night,"Kevin Hart,Michael Ealy,Regina Hall,Joy Bryant,Christopher McDonald,Paula Patton,Adam Rodríguez,Jovanny Venegas,Joe Lo Truglio,Terrell Owens,Jessica Lu,Selita Ebanks",Steve Pink,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2739,4951,10 Things I Hate About You,"Heath Ledger,Julia Stiles,Joseph GordonLevitt,Larisa Oleynik,David Krumholtz,Andrew Keegan,Susan May Pratt,Gabrielle Union,Larry Miller,Daryl Mitchell,Allison Janney,David Leisure,Greg Jackson,Kyle Cease,Terence Heuston,Cameron Fraser,Eric Riedmann,Quinn Maixner,Demegio Kimbrough,Todd Butler,Dennis Mosley,Bianca Kajlich,Nick Vukelic,Ben Laurance,Aidan Kennedy,Jelani Quinn,Jesse Dyer,Aaron Therol,Carlos Lacámara,Heather Taylor,Joshua Thorpe,JR Johnson,Wendy Gottlieb,Brian Hood,Travis Muller,Ari Karczag,Laura Kenny,Alice Evans,Jesper Inglis,Nick Brown,Monique Powell,Brian Mashburn,Kay Hanley,Michael Eisenstein",Gil Junger,O. Nicholas Brown,Carol Winstead Wood,Gilbert Wong,Kimberly A. Tillman,Richard Gibbs,Mark Irwin
2740,10985,The New Guy,"DJ Qualls,Eliza Dushku,Zooey Deschanel,Lyle Lovett,Jerod Mixon,Illeana Douglas,Parry Shen,Kurt Fuller,Julius Carry,MC Gainey,Eddie Griffin,Sunny Mabrey,Ross Patterson,Tony Hawk,Geoffrey Lewis,Charlie OConnell,Josh Todd,Henry Rollins,David Hasselhoff",Ed Decter,David Rennie,Dina Lipton,Michael Atwell,Susie DeSanto,Unknown,Michael D. O'Shea
2741,9644,National Lampoons Loaded Weapon 1,"Emilio Estevez,Samuel L Jackson,Jon Lovitz,Tim Curry,Kathy Ireland,Whoopi Goldberg,William Shatner,Frank McRae,F Murray Abraham,Richard Moll,Denis Leary,Charlie Sheen,Corey Feldman,Bruce Willis,Lance Kinsey,Bill Nunn,Lin Shaye,James Doohan,Denise Richards,Phil Hartman,Charles Cyphers,Charles Napier,Rick Ducommun,Paul Gleason",Gene Quintano,Christopher Greenbury,Unknown,Unknown,Unknown,Unknown,Peter Deming
2742,332567,The Shallows,"Blake Lively,Óscar Jaenada,Angelo Josue Lozano Corzo,José Manuel Trujillo Salas,Brett Cullen,Sedona Legge,Pablo Calva,Diego Espejel,Janelle Bailey,Ava Dean,Chelsea Moody,Sully Seagull",Jaume Collet-Serra,Joel Negron,Hugh Bateup,Nathan Blanco Fouraux,Kym Barrett,Marco Beltrami,Flavio Martínez Labiano
2743,1954,The Butterfly Effect,"Ashton Kutcher,Melora Walters,Amy Smart,Elden Henson,William Lee Scott,Eric Stoltz,Logan Lerman,Ethan Suplee,Nathaniel DeVeaux,Kevin G Schmidt,Jesse James,Callum Keith Rennie,Irene Gorovaia,John Patrick Amedori,Cameron Bright,Lorena Gale,Kendall Cross,John Tierney,Ted Friend,John B Lowe,Camille Sullivan,Tara Wilson,Jesse Hutch,Bill Croft,Kevan Ohtsji,Daniel Spink,Meilani Paul,Grant Thompson",Eric Bress,Peter Amundson,Douglas Higgins,Jeremy Stanbridge,Carla Hetland,Michael Suby,Matthew F. Leonetti
2744,15489,Snow Day,"Chevy Chase,Chris Elliott,Jean Smart,Iggy Pop,Pam Grier,Emmanuelle Chriqui,John Schneider,Schuyler Fisk,Mark Webber,Zena Grey,Josh Peck,Jade Yorker,Damian Young,Connor Matheus,J Adam Brown,David Paetkau,Rozonda Chilli Thomas,Katharine Isabelle,Carly Pope,Kea Wong,Lorena Gale",Chris Koch,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2745,15250,This Christmas,"Loretta Devine,Delroy Lindo,Idris Elba,Regina King,Laz Alonso,Lauren London,Chris Brown",Preston A. Whitmore II,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2746,22345,Baby Geniuses,"Kathleen Turner,Christopher Lloyd,Kim Cattrall,Peter MacNicol,Dom DeLuise,Dan Monahan",Bob Clark,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2747,9448,The Big Hit,"Mark Wahlberg,Lou Diamond Phillips,Christina Applegate,China Chow,Avery Brooks,Antonio Sabàto, Jr,Elliott Gould,Lainie Kazan,Bokeem Woodbine,Robin Dunne",Kirk Wong,Pietro Scalia,Unknown,Unknown,Unknown,Unknown,Danny Nowak
2748,38223,Harriet the Spy,"Michelle Trachtenberg,Rosie ODonnell,J SmithCameron,Eartha Kitt,Vanessa Lee Chester,Gregory Smith,Robert Joy",Bronwen Hughes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2749,11186,Childs Play 2,"Alex Vincent,Jenny Agutter,Gerrit Graham,Christine Elise,Brad Dourif,Grace Zabriskie,Peter Haskell,Beth Grant,Greg Germann,Raymond Singer",John Lafia,Edward Warschilka,Unknown,Unknown,Unknown,Graeme Revell,Stefan Czapsky
2750,136835,No Good Deed,"Idris Elba,Taraji P Henson,Leslie Bibb,Kate del Castillo,Henry Simmons,Mirage Moonschein,Kenny Alfonso,Dan Caudill,Tatom Pender,Kelly ONeal,Mark Smith,Bobbie Elzey,Leon Lamar,Frank Brennan,Wilbur Fitzgerald,Dolan Wilson,Brianna Slate,Stacey Turner",Sam Miller,Jim Page,Chris Cornwell,Michael H. Ward,Keith G. Lewis,Unknown,Michael Barrett
2751,5876,The Mist,"Thomas Jane,Marcia Gay Harden,Laurie Holden,Andre Braugher,Toby Jones,William Sadler,Jeffrey DeMunn,Frances Sternhagen,Nathan Gamble,Alexa Davalos,Chris Owen,Samuel Witwer,Robert C Treveiler,David Jensen,Melissa McBride,Andy Stahl,Buck Taylor,Brandon ODell,Jackson Hurst,Brian Libby,Susan Malerstein,Mathew Greer,Juan Gabriel Pareja,Walter Fauntleroy,Amin Joseph,Kelly Collins Lintz,Ginnie Randall,Tiffany Morgan,Kim Wall,Julio Cedillo,Ron Clinton Smith,Gregg Brazzel,Sonny Franks,Dodie Brown,Jay Amor,Kevin Beard,Jimmy Lee Jr,Derek CoxBerg,Cherami Leigh,Ted Ferguson,Louis Herthum,Mike Martindale,Eric Kelly McFarland,Ritchie Montgomery",Frank Darabont,Hunter M. Via,Gregory Melton,Alex Hajdu,Giovanna Ottobre-Melton,Mark Isham,Ronn Schmidt
2752,264660,Ex Machina,"Domhnall Gleeson,Alicia Vikander,Oscar Isaac,Sonoya Mizuno,Corey Johnson,Claire Selby,Symara A Templeman,Gana Bayarsaikhan,Tiffany Pisani,Elina Alminas,Chelsea Li",Alex Garland,Mark Day,Mark Digby,Katrina Mackay,Sammy Sheldon,Geoff Barrow,Rob Hardy
2753,492,Being John Malkovich,"John Cusack,Cameron Diaz,Catherine Keener,Charlie Sheen,John Malkovich,Sean Penn,Brad Pitt,Dustin Hoffman,Winona Ryder,Orson Bean,Mary Kay Place,W Earl Brown,Carlos Jacott,Willie Garson,Byrne Piven,Gregory Sporleder,Octavia Spencer",Spike Jonze,Eric Zumbrunnen,K.K. Barrett,Peter Andrus,Casey Storm,Carter Burwell,Lance Acord
2754,25462,Two Can Play That Game,"Vivica A Fox,Morris Chestnut,Anthony Anderson,Gabrielle Union,Wendy Raquel Robinson,Tamala Jones,MoNique,Bobby Brown,Dondre Whitfield,Ray Wise,David Krumholtz,Amy Hunter,Ian Blaze Kelly,Natashia Williams,Jeff Markey,La La Anthony,Yul L Spencer,Darrell Silver Hughes,Zatella Beatty,Alex Thomas,Mark Brown,Chris Spencer,Kristin Herold,Cherise Bangs,Libbey Genaro",Mark Brown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2755,238603,Earth to Echo,"Teo Halm,Astro,Resse Hartwig,Ella Wahlestedt,Jason GrayStanford,Algee Smith,Cassius Willis,Sonya Leslie,Kerry OMalley,Virginia Louise Smith,Peter MacKenzie,Valerie Wildman,Roger Hewlett,Mary Pat Gleason,Marilyn Giacomazzi,Frank Lloyd,Chris Wylde,Brooke Dillman,Myk Watford,Tiffany Espensen,Israel Broussard,Drake Kemper,Sara Arrington,Arthur Darbinyan,Michael Lee Merrins,Sean Carroll,Echo",Dave Green,Crispin Struthers,Kasra Farahani,Richard Bloom,Judianna Makovsky,Joseph Trapanese,Maxime Alexandre
2756,10691,CrazyBeautiful,"Kirsten Dunst,Jay Hernandez,Bruce Davison,Herman Osorio,Miguel Castro,Tommy De La Cruz,Rolando Molina,Soledad St Hilaire,Lucinda Jenney,Taryn Manning,Richard Steinmetz,Ana Argueta,Neil Looy,Marion Moseley,Kimi Reichenberg",John Stockwell,Melissa Kent,Maia Javan,Tom Meyer,Susan Matheson,Paul Haslinger,Shane Hurlbut
2757,1251,Letters from Iwo Jima,"Ken Watanabe,Kazunari Ninomiya,Tsuyoshi Ihara,Ryo Kase,Shidou Nakamura,Hiroshi Watanabe,Eijiro Ozaki,Lucas Elliot Eberl,Yuki Matsuzaki,Hiro Abe,Sonny Saito,Steve Santa Sekiyoshi,Toshiya Agata,Toshi Toda,Ken Kensei,Ikuma Ando,Akiko Shima,Masashi Nagadoi",Clint Eastwood,Joel Cox,Henry Bumstead,Unknown,Deborah Hopper,Kyle Eastwood,Tom Stern
2758,5172,The Astronaut Farmer,"Billy Bob Thornton,Virginia Madsen,Max Thieriot,Jasper Polish,Logan Polish,Jon Gries,Mark Polish,Bruce Dern,Tim Blake Nelson,Sal Lopez,JK Simmons,Kiersten Warren,Rick Overton,Richard Edson,Elise Eberle,Julie White,Graham Beckel,Marshall Bell,Kathleen Arc,Lois Geary,Forrest Fyre,Kathy Lamkin,Gary Houston,Matthew Kimbrough,Jenny Gabrielle,Doris Hargrave,Robert E Fleischer,Charlie B Brown,Richard McClarkin,Dianne Anderson Mathis,John Burke,Bill Allen,Deborah Martinez,Scarlett McAlister,Esodie Geiger,JD Garfield,Olive Gallagher,David House,Brian McCallister,Jay Leno,Steve Cormier,Benjamin Petry,Robyn Reede,Kevin Wiggins,Mary Sue Evans,Ida Darvish,Eugene Nomura,Vikrum Shah,Yvans Jourdain,Jennifer Chu,Dallas Raines,Roy Costley,J Michael Oliva,Richard Gunn,Joe Solís,Marc Miles,Mark DeLisle,David Sullivan,Robert Michael Lee,Bruce Willis",Michael Polish,James Haygood,Unknown,Unknown,Unknown,Unknown,M. David Mullen
2759,58680,Woo,"Jada Pinkett Smith,Tommy Davidson,Duane Martin,Michael Ralph,Darrel Heath,Dave Chappelle,Paula Jai Parker,LL Cool J,Dartanyan Edmonds,Foxy Brown,Orlando Jones,Billy Dee Williams",Daisy von Scherler Mayer,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2760,264644,Room,"Brie Larson,Jacob Tremblay,Joan Allen,Sean Bridgers,William H Macy,Tom McCamus,Amanda Brugel,Joe Pingue,Cas Anvar,Wendy Crewson,Kate Drummond,Randal Edwards,Jack Fulton,Justin Mader,Zarrin DarnellMartin,JeeYun Lee,Ola Sturik,Rodrigo Fernandez Stoll,Rory OShea,Matt Gordon,Sandy McMaster,Chantelle Chung,Brad Wietersen,Derek Herd",Lenny Abrahamson,Nathan Nugent,Ethan Tobman,Michelle Lannon,Lea Carlson,Stephen Rennicks,Danny Cohen
2761,14577,Dirty Work,"Norm Macdonald,Artie Lange,Jack Warden,Traylor Howard,Don Rickles,Christopher McDonald,Chevy Chase,Chris Farley,Gary Coleman,Kevin Farley,Rebecca Romijn,Fred Wolf,Bradley Reid,Matt Steinberg,Joseph Sicilia,Austin Pool,Matt Steinberg,Gerry Mendicino,A Frank Ruffo,Hrant Alianak,Michael Vollans,Grant Nickalls,Deborah Hinderstein,Scott Gibson,Laura Stone,Polly Shannon,Rummy Bishop,Henry Chan,David Koechner,James Carroll,Paul OSullivan,Uni Park,Boyd Banks,BJ McQueen,Tony Meyler,Shane Daly,James Binkley,James Downey,Wilfrid Bray,Jessica Booker,Johnie Chase,Conrad Bergschneider,Kay Hawtrey,Lloyd White,Dini Petty,Mike Anscombe,Howard Jerome,Arturo Gil,Joslyn Wenn,Robbie Rox,Chris Gillett,Sanjay Taiwar,Trevor Bain,Gord Martineau,George Sperdakos,Eleanor Doyes,Laura Pudwell,Emilio Roman,George Chuvalo,Gary Coleman,Ken Norton,Christine Odom,Richard Sali,Michael A Miranda,Mif,Cliff Saunders,Bess Motta,Arlaine Wright,Michael Stevens,Jennifer Steede,Conrad Goode,John Goodman,Adam Sandler",Bob Saget,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2762,11592,Serial Mom,"Kathleen Turner,Sam Waterston,Ricki Lake,Matthew Lillard,Traci Lords,Suzanne Somers,Joan Rivers,Mink Stole,Justin Whalin,Mary Jo Catlett,John Badila,Doug Roberts,Patricia Hearst,Anthony Chip Brienza,Johnny Alonso,Rosemary Knower,Scott Morgan,Tim Caggiano,Walt MacPherson,Patricia Dunnock,Lonnie Horsey,Kathy Fannon,Jeff Mandon,Colgate Salsbury,Patsy Grady Abrams,Richard Pilcher,Beau James,Stan Brandorff,Kim Swann,Bus Howard,Alan J Wendl,Nancy Robinette,Peter Bucossi,Loretto McNally,Wilfred E Williams,Joshua L Shoemaker,Susan Lowe,John Calvin Doyle,Mary Vivian Pearce,Brigid Berlin,Jordan Brown,Jeffrey Pratt Gordon,Shelbi Clarke,Nat Benchley,Kyf Brewer,Teresa R Pete,Zachary S Pete,Richard Pelzman,Chad Bankerd,Robert Roser,Mike Offenheiser,Lee Hunsaker,Michael S Walter,Mojo Gentry,Gwendolyn BrileyStrand,Jennifer Mendenhall,Catherine Anne Hayes,Susan Duvall,Valerie Yarborough,Jordan Young,L7,Jennifer Finch,Suzi Gardner,Demetra Plakas,Donita Sparks,John A Schneider,Lyrica Montague",John Waters,Janice Hampton,Unknown,Unknown,Unknown,Basil Poledouris,Robert M. Stevens
2763,16406,Dick,"Kirsten Dunst,Michelle Williams,Will Ferrell,Dan Hedaya,Bruce McCulloch,Teri Garr,Dave Foley,Jim Breuer,Harry Shearer,Saul Rubinek,Ana Gasteyer,Devon Gummersall,Ted McGinley,Ryan Reynolds,GD Spradlin",Andrew Fleming,Mia Goldman,Barbara Dunphy,Lucinda Zak,Deborah Everton,John Debney,Alexander Gruszynski
2764,19052,Light It Up,"Usher Raymond,Vanessa Williams,Forest Whitaker,Rosario Dawson,Robert Richard,Judd Nelson,Fredro Starr,Sara Gilbert,Clifton Collins Jr,Glynn Turman,Vic Polizos",Craig Bolotin,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2765,3682,54,"Ryan Phillippe,Salma Hayek,Breckin Meyer,Mike Myers,Neve Campbell,Sherry Stringfield,Sela Ward,Daniel Lapaine,Erika Alexander,Heather Matarazzo,Aemilia Robinson,Skipp Sudduth,Mark Ruffalo,Lauren Hutton,Arthur J Nascarella,John Hines,Barbara Radecki,Sean Sullivan,Victor Sutherland,Coati Mundi,Sheryl Crow,Heidi Klum,Donald Trump,Sophie Rousseau,Cindy Crawford,Georgina Grenville,Victor Browne,Noam Jenkins,Cameron Mathison,Jay Goede,Patrick Taylor,Michael Pitt,Ellen Albertini Dow,Vieslav Krystyan",Mark Christopher,Lee Percy,Kevin Thompson,Tamara Deverell,Ellen Lutter,Marco Beltrami,Alexander Gruszynski
2766,9683,Bubble Boy,"Jake Gyllenhaal,Swoosie Kurtz,Marley Shelton,Danny Trejo,John Carroll Lynch,Verne Troyer,Dave Sheridan,Brian George,Patrick Cranshaw,Stephen Spinella,Ever Carradine,Geoffrey Arend,Beetlejuice,Matthew McGrory,Bonnie Morgan,Stacy Keibler,Zach Galifianakis,Leo Fitzpatrick",Blair Hayes,Pamela Martin,Unknown,Unknown,Unknown,John Ottman,Jerzy Zielinski
2767,2084,Birthday Girl,"Nicole Kidman,Ben Chaplin,Vincent Cassel,Mathieu Kassovitz,Kate Lynn Evans,Stephen Mangan,Sally Phillips,Alexander Armstrong,Jo McInnes,Ben Miller,Jonathan Aris,Mark Gatiss,Reece Shearsmith,Alan Stocks,Steve Pemberton,Rebecca Clarke,Raj Ghatak,Jack Pierce,David Mark,JJ Toba",Jez Butterworth,Christopher Tellefsen,Hugo Luczyc-Wyhowski,Diann Wajon,Phoebe De Gaye,Stephen Warbeck,Oliver Stapleton
2768,107811,21 Over,"Miles Teller,Skylar Astin,Justin Chon,Sarah Wright,Jonathan Keltz,François Chau,Christiann Castellanos,Samantha Futerman,Daniel Booko,Basil Harris,Josie Loren,Dustin Ybarra,Danielle Hartnett",Jon Lucas,John Refoua,Jerry Fleming,Unknown,Christine Wada,Unknown,Terry Stacey
2769,2266,"Paris, je taime","Steve Buscemi,Natalie Portman,Willem Dafoe,Maggie Gyllenhaal,Axel Kiener,Julie Bataille,Bruno Podalydès,Florence Muller,Fanny Ardant,Leïla Bekhti,Juliette Binoche,Seydou Boro,Javier Cámara,Sergio Castellitto,Martin Combes,Cyril Descours,Lionel Dray,Marianne Faithfull,Ben Gazzara,Hippolyte Girardot,Bob Hoskins,Olga Kurylenko,Sara Martins,Elias McConnell,Yolande Moreau,Catalina Sandino Moreno,Emily Mortimer,Nick Nolte,Paul Putner,Joana Preiss,Gena Rowlands,Miranda Richardson,Ludivine Sagnier,Barbet Schroeder,Rufus Sewell,Gaspard Ulliel,Leonor Watling,Elijah Wood,Li Xin,Margo Martindale,Aïssa Maïga,Thomas Dumerchez,Hervé Pierre,Julien Béramis,Javier Cámara,Emilie Ohana,Wes Craven,Alexander Payne",Isabel Coixet,Mathilde Bonnefoy,Bettina von den Steinen,Unknown,Olivier Bériot,Pierre Adenot,Jean-Claude Larrieu
2770,13074,Resurrecting the Champ,"Samuel L Jackson,Josh Hartnett,Alan Alda,Teri Hatcher,Kathryn Morris,Dakota Goyo,Rachel Nichols,Nick Sandow,Kristen Shaw",Rod Lurie,Sarah Boyd,Ken Rempel,Bill Ives,Wendy Partridge,Unknown,Adam Kane
